Id,SalePrice
1634,184089.88688863657
1635,173249.7237494697
1636,173310.57282059354
1637,167593.9576311654
1638,211358.704500326
1639,192477.98809203858
1640,249529.98471603054
1641,196896.7870442891
1642,225692.149126027
1643,245476.7264810044
1644,239867.45871164557
1645,185033.93682314386
1646,150814.59194565925
1647,169764.00798554372
1648,135399.09037268916
1649,120199.08356563617
1650,106423.44999052494
1651,115582.82966659032
1652,112425.35199833069
1653,112213.3272291079
1654,159758.5823833346
1655,157698.62832964375
1656,158382.78544280634
1657,161113.14792009382
1658,158212.29126667627
1659,128746.81141011992
1660,150468.0698103111
1661,411448.80580150546
1662,355090.0130804593
1663,343252.8688351695
1664,470980.3664127582
1665,313053.6583920502
1666,320777.6069383429
1667,316909.06956385577
1668,317140.11194939644
1669,288863.1752532853
1670,320271.9654502956
1671,247610.5799122451
1672,383442.2354852847
1673,282045.0231184062
1674,277548.08523302124
1675,195838.1679119589
1676,193895.33669375634
1677,215195.14903204527
1678,418997.74171427405
1679,324016.58269683854
1680,307192.40929194004
1681,262586.68429752474
1682,280004.2316178996
1683,215021.3357557266
1684,194111.59835253176
1685,180708.6179498203
1686,199292.10098231264
1687,186714.71941830005
1688,208083.4960247166
1689,205068.9200245096
1690,197280.83699643487
1691,185527.43487208255
1692,258219.7803671233
1693,175067.17740381754
1694,175615.96047056586
1695,181979.48295340908
1696,261449.11041636948
1697,181749.2686176604
1698,345845.56117745815
1699,329890.88702405
1700,230861.28564218926
1701,260651.58348656958
1702,273924.4217365518
1703,281021.95672074344
1704,287850.4090854884
1705,240024.56834645063
1706,414539.6889215511
1707,209909.81281401007
1708,209097.47578721712
1709,299789.55678476125
1710,245479.26711319512
1711,257722.86660046148
1712,279881.1516559782
1713,257662.7880815584
1714,215800.61164916013
1715,195823.36421555927
1716,197988.38838388925
1717,188697.89565390273
1718,150945.01533040812
1719,202946.10782202677
1720,249084.1502006292
1721,186821.46389799606
1722,136288.10902137743
1723,153048.39571077423
1724,226881.14511256941
1725,225488.04948769565
1726,173540.4313513493
1727,171510.5659127672
1728,179334.0071886171
1729,147294.29327702153
1730,190641.424336506
1731,117475.15217903013
1732,113132.89184267579
1733,104890.23200864508
1734,110986.89476809585
1735,118584.54325687145
1736,106634.62170015935
1737,306295.7865832102
1738,215595.20918015338
1739,302380.2883211126
1740,228081.50123212146
1741,197903.79556375116
1742,166340.43223083034
1743,177803.48281449993
1744,247938.0825788113
1745,214645.61896454505
1746,236693.0658147725
1747,234401.13995227686
1748,220899.4056330378
1749,148807.864081185
1750,139861.5418316999
1751,260203.6975264245
1752,106629.6741365991
1753,155793.61168450714
1754,204756.8855515035
1755,161336.32934451598
1756,108823.38308496289
1757,102681.83818191774
1758,144162.56495227074
1759,158910.87958554403
1760,165995.30198834467
1761,161488.98170680087
1762,158646.65617207604
1763,177771.44503908578
1764,106890.84719563564
1765,176764.50255485644
1766,164615.92176330704
1767,215761.72712086138
1768,117058.89118264568
1769,188788.02848460028
1770,129982.06023373472
1771,120895.77878581078
1772,134490.55868613976
1773,128736.15387104842
1774,161778.58075902355
1775,121984.44839830544
1776,118042.05675078854
1777,95668.46923974209
1778,125365.86888571845
1779,116729.21965804802
1780,176057.24939779294
1781,117104.6517337127
1782,82868.53592037926
1783,134511.65912712738
1784,93794.77512386935
1785,108636.80588224367
1786,149213.92100139006
1787,166395.5334573732
1788,57994.49573571257
1789,101350.53822610392
1790,74997.6392342091
1791,206716.10718567946
1792,146760.01411191619
1793,142221.8108015293
1794,143044.6215823063
1795,125991.89019464882
1796,131922.8664157759
1797,128662.88134752405
1798,112840.98261147959
1799,90659.19773798724
1800,117436.3522842222
1801,117170.17112530411
1802,158412.6988488426
1803,160323.98668189908
1804,128583.49691406026
1805,133544.66638277323
1806,139953.48804099107
1807,138182.53890334716
1808,125750.79399002406
1809,106658.7318685059
1810,133422.34233381297
1811,100685.18517360314
1812,100027.61662704457
1813,117906.94848371712
1814,89450.674312422
1815,61118.08055650319
1816,88518.37521811714
1817,109418.03891661986
1818,136083.21609941602
1819,137662.50230961302
1820,79723.53631853477
1821,122440.72895899603
1822,157474.86643541695
1823,65428.223563960266
1824,142828.11556144673
1825,131847.76419226322
1826,101168.56150988738
1827,112333.19445242496
1828,125296.21506626409
1829,138553.80822862408
1830,139956.93331531412
1831,160456.104874743
1832,120363.10517257491
1833,136358.23427597826
1834,134638.39506836695
1835,143591.36595964804
1836,137545.7219155188
1837,83799.54862702677
1838,120137.20786816519
1839,92117.80694885679
1840,119436.7990740518
1841,125343.90035746453
1842,96688.17695804838
1843,130343.32949834409
1844,147294.73799947737
1845,137820.25531281065
1846,147704.9330003684
1847,165592.50531171088
1848,61521.462394717346
1849,118817.64435865685
1850,113928.82349439927
1851,145669.29011131483
1852,120384.69785390951
1853,124932.58572926513
1854,168762.1397314245
1855,176334.25293218571
1856,218081.786003012
1857,152489.74911688696
1858,163573.98531683613
1859,145294.23777230657
1860,179948.88430513092
1861,144296.17590218893
1862,294543.54045914544
1863,294543.54045914544
1864,294543.54045914544
1865,327070.5905636201
1866,312375.69049656903
1867,267326.50988383614
1868,303069.5184727193
1869,212471.42273293607
1870,227478.95493464379
1871,266513.4761086689
1872,176970.64141760982
1873,213014.54194938444
1874,129910.50479021396
1875,197404.9975252004
1876,189948.0683757178
1877,205193.00782763708
1878,223145.01890680258
1879,114491.86185237239
1880,122218.1901896964
1881,243704.6867189872
1882,262055.85437402982
1883,197546.42427869176
1884,207607.69029072858
1885,239825.3631388213
1886,271781.6867526766
1887,212215.5905287107
1888,277060.3066845971
1889,172416.90883795332
1890,115274.70703914395
1891,158862.1744691358
1892,95202.22187734749
1893,123319.14695838864
1894,132637.8987241383
1895,146079.78531612756
1896,128316.29797308883
1897,127424.89509173355
1898,118706.08990918646
1899,154724.3263337427
1900,136023.96599049633
1901,146441.13293504197
1902,126532.53007320774
1903,209144.98024487283
1904,123671.91568279586
1905,169410.55286328014
1906,149067.5947381939
1907,204735.58011720062
1908,135277.7535892259
1909,154443.75762033195
1910,145760.99607019743
1911,189531.07492579485
1912,292541.8828099519
1913,147942.97652510865
1914,69120.24498693527
1915,255393.77743897724
1916,64370.93666409912
1917,267016.97514640784
1918,133614.1164396783
1919,182156.37314288065
1920,172036.89791021647
1921,343476.07154822146
1922,285886.01999914856
1923,216299.06475339158
1924,212914.88237850662
1925,216730.08275072213
1926,338497.9831223413
1927,120419.26052865322
1928,162913.75551889563
1929,103955.03243883331
1930,143420.97307887088
1931,139052.6931347722
1932,137162.16042371854
1933,155402.8847491433
1934,182672.6762287207
1935,165993.71018207574
1936,171673.13962823641
1937,180913.63285730878
1938,163398.24413233227
1939,261179.9867449335
1940,199088.50162679993
1941,184206.09603595224
1942,172125.40857972365
1943,213714.25852768842
1944,289383.32656619075
1945,317270.10281399096
1946,180684.24141704908
1947,286401.30912171
1948,162464.45629725556
1949,223489.98068109513
1950,170736.55389480147
1951,262386.38103185175
1952,222438.84167080838
1953,163388.84150476978
1954,210782.44600206675
1955,128484.92630803096
1956,322343.0279933135
1957,173393.0952889764
1958,287191.5050087066
1959,147243.15130061493
1960,102180.851060253
1961,116234.36641660504
1962,112425.35199833069
1963,112913.87113302428
1964,114640.69993271765
1965,147871.3764915869
1966,149119.9585945006
1967,260704.12892151304
1968,350146.0307272974
1969,328832.31233284535
1970,376354.5611424695
1971,425754.03581926646
1972,339656.68684745557
1973,268517.12834643776
1974,292453.2837606237
1975,458867.98538450646
1976,269102.60131931416
1977,318097.7170964207
1978,334876.9600051203
1979,327094.4297928448
1980,213756.66858248162
1981,321615.9196721201
1982,233144.4954108015
1983,233144.4954108015
1984,190279.20015275286
1985,233063.9103312774
1986,243972.87238221132
1987,202902.310878278
1988,183401.7351960221
1989,208305.8178525767
1990,221212.97199308107
1991,215195.14903204527
1992,214467.17018505457
1993,188308.1399356218
1994,230057.6673847767
1995,199069.7984086816
1996,259907.7032551189
1997,319113.2136000053
1998,305222.7392428949
1999,254135.2819870137
2000,292182.49214296445
2001,250056.8078010025
2002,247771.6444757949
2003,273961.9167370822
2004,268249.1446337126
2005,242447.53753509407
2006,222931.18962261142
2007,278826.3827959053
2008,189958.8128267678
2009,181392.11863441046
2010,195523.35208148588
2011,153482.47021463697
2012,185200.3096004982
2013,168617.29269089442
2014,174335.96916415956
2015,187229.88058616116
2016,180355.99618850145
2017,189505.6590645909
2018,120496.71812696218
2019,127640.01965156823
2020,108313.95266191698
2021,104105.99805256414
2022,186731.83118241455
2023,153161.97086250427
2024,249955.9698028535
2025,335078.32876519434
2026,189844.77420679788
2027,152027.41512076836
2028,181045.25867778278
2029,163596.20388007606
2030,272753.6576992806
2031,251851.90099841598
2032,264130.82177642937
2033,264687.0403643684
2034,173852.80114208325
2035,208603.53949749016
2036,209961.50513534612
2037,211394.37020616158
2038,329256.46222616313
2039,216934.4705625376
2040,320359.2366865957
2041,232857.31736782892
2042,211093.0449504918
2043,158218.33564894402
2044,194000.47749560548
2045,202867.282104324
2046,153465.31173762007
2047,133225.90537180039
2048,127662.31212479534
2049,160759.0219010591
2050,170877.1205056577
2051,104806.65614085524
2052,125789.37674057382
2053,132929.6096817249
2054,80421.0631003511
2055,142744.81896222456
2056,149732.69598081417
2057,110128.7158546821
2058,196584.23746782183
2059,139066.19561043335
2060,148566.05390993197
2061,171845.4360901899
2062,116678.40212016665
2063,102154.48638874482
2064,126356.362204517
2065,111849.2411278566
2066,190512.57791972766
2067,150473.1639071829
2068,158560.49756120305
2069,87211.53759029575
2070,101788.36336658699
2071,88160.18915951857
2072,162327.44849911574
2073,131634.4369887821
2074,189571.23552334635
2075,137022.95452853478
2076,114734.5426689024
2077,129856.27368731488
2078,114001.66855752342
2079,127708.43347188734
2080,116098.09549459914
2081,124469.43872182701
2082,139138.45224108818
2083,139303.15670634
2084,98278.83595394292
2085,119280.18467316467
2086,152550.55369167135
2087,137996.42074527004
2088,116128.37595356192
2089,84494.59846862308
2090,136128.50390552316
2091,103204.70304972016
2092,128463.65535779603
2093,129560.93372323267
2094,137814.95340929145
2095,157312.51522177615
2096,90402.6664628951
2097,96505.2876993144
2098,148111.73092107527
2099,51689.42434868187
2100,107867.24504653318
2101,129801.530613497
2102,132184.98074006758
2103,101375.1152157332
2104,148745.52292615073
2105,117903.90819170259
2106,78888.29278370536
2107,197996.1657035658
2108,113352.40494961018
2109,117137.70319721718
2110,124142.92717426282
2111,155215.6550877549
2112,131395.18167978365
2113,125280.43824239874
2114,119747.64178306909
2115,162662.83351553432
2116,124855.64952993492
2117,141073.30196535558
2118,125664.09395255518
2119,109964.75629316256
2120,116660.60870611233
2121,92132.13244238496
2122,91969.96360591496
2123,99404.03647553905
2124,177436.55710168584
2125,136476.73828480786
2126,162635.10733542437
2127,149688.08082883016
2128,121033.14388106784
2129,102412.6272007241
2130,130335.58667756201
2131,167935.83725015022
2132,116739.87479814864
2133,129987.39039207823
2134,119181.63338727299
2135,99643.08029603875
2136,78687.85835713994
2137,118880.59797922823
2138,127994.32534013834
2139,155612.11449396462
2140,128335.93463693619
2141,147610.7739435935
2142,118823.1982741374
2143,140207.87336436455
2144,115550.24203694478
2145,124664.94141798235
2146,148415.79535867667
2147,175851.0937191432
2148,137978.4341140681
2149,132619.11749767352
2150,215121.33526547434
2151,125845.74315949054
2152,165838.58334264916
2153,150713.5688895833
2154,101764.66412671629
2155,133025.94768296537
2156,239814.43663389768
2157,225779.60702955406
2158,227933.27946205923
2159,227715.2180010759
2160,187402.8233262827
2161,280095.77914632426
2162,424226.3284296361
2163,345644.09638305835
2164,253432.61800207876
2165,174404.13991153095
2166,137367.12191234747
2167,213431.5998337969
2168,182405.83170401436
2169,190307.47880453998
2170,205117.39548295012
2171,137942.67542186173
2172,141421.53955711465
2173,158597.2895775874
2174,246229.6049271925
2175,302783.4191445094
2176,285885.87233528367
2177,249882.04001392392
2178,230919.32322093565
2179,145022.2501082011
2180,220903.95500543126
2181,205456.37207876745
2182,235599.89846006923
2183,204053.0792471597
2184,119358.02319019423
2185,126181.47706428937
2186,157211.72306730683
2187,157410.78241394443
2188,163665.43329565777
2189,266670.3133208019
2190,92078.17464893585
2191,91750.46541758122
2192,81489.68260259743
2193,105532.64838386173
2194,107351.21261278699
2195,95355.00203851426
2196,106288.32440706682
2197,117780.56527372611
2198,147937.9029151548
2199,167825.48511327663
2200,122137.16824357255
2201,128559.54538833708
2202,169821.34247367244
2203,144305.0573944753
2204,158058.65387528366
2205,113969.99747776227
2206,131036.14276322644
2207,209063.21623049583
2208,233867.53221092743
2209,187388.34581482067
2210,135409.3660548653
2211,116437.57770177955
2212,125634.74259416082
2213,97301.95172127684
2214,142201.161728917
2215,106586.28879274182
2216,139571.96696040587
2217,67978.70363547721
2218,90855.21854986991
2219,94122.56267394652
2220,78938.60856029978
2221,256463.93581622446
2222,235066.26018896795
2223,250408.91035609567
2224,230897.89468862623
2225,145259.2364806952
2226,170578.82410616073
2227,205221.76477428895
2228,253411.78647925702
2229,241768.12830581766
2230,146876.15177545417
2231,207927.06070156296
2232,187255.07767713364
2233,174243.31050068742
2234,237172.62366338176
2235,200375.8066754584
2236,270346.593208493
2237,311663.6093241462
2238,213098.58625690814
2239,132377.1718361606
2240,158803.38979014737
2241,133146.6164149315
2242,130059.58741473444
2243,137424.92735773505
2244,104062.39062839485
2245,102456.82633758607
2246,127835.40907614435
2247,114833.71392143368
2248,109530.28477384889
2249,121248.03486924339
2250,123666.50069101025
2251,116127.26680709387
2252,180556.0682252203
2253,162962.59311402336
2254,177446.67059327316
2255,188685.86640254807
2256,177485.16926614477
2257,204635.14428872714
2258,175910.789173681
2259,179103.04049535404
2260,150777.57918923988
2261,180372.53118627373
2262,220020.80165976755
2263,292366.6490845043
2264,419904.4813246995
2265,167398.4289259319
2266,279926.29911657114
2267,325950.02649813273
2268,362531.3415942782
2269,157896.4870718907
2270,185437.95943541056
2271,219086.69537274254
2272,205056.57776810825
2273,155861.83187457762
2274,176526.112200762
2275,165827.0085611014
2276,186711.7464229867
2277,179670.7779106577
2278,154699.1531938835
2279,123445.17478156633
2280,97398.19442486636
2281,190974.623284256
2282,189018.47658006247
2283,118236.00439973411
2284,132021.87747069038
2285,141209.11845479126
2286,114004.30437968577
2287,315505.82487622835
2288,286858.3762556069
2289,329147.3656430205
2290,378361.3136050438
2291,301900.77016200003
2292,403221.2516555602
2293,428940.06760103104
2294,368667.42489464517
2295,411429.1290120415
2296,290669.9884293366
2297,295503.227237676
2298,317288.33170666196
2299,349365.79593652854
2300,298177.4319241864
2301,259168.30170639395
2302,240255.09217247597
2303,249754.89910021343
2304,262216.479868027
2305,200564.03163180975
2306,200564.03163180975
2307,196132.49736778636
2308,253958.85302117182
2309,271659.13197286625
2310,230927.56074113082
2311,215021.3357557266
2312,168454.71757769637
2313,183310.61666121797
2314,179351.02890433246
2315,181840.30087100362
2316,197629.83242670848
2317,180555.94575770028
2318,171772.69745940302
2319,183407.1380068306
2320,192740.9819296121
2321,264449.9086708524
2322,204879.9989497848
2323,175971.17725332844
2324,187037.6711514779
2325,228845.77997631495
2326,187163.88028173888
2327,219370.1729851985
2328,220928.56170519756
2329,187718.79515406492
2330,186658.14042182002
2331,353002.6403752079
2332,364017.8046200674
2333,306996.1647261047
2334,256957.42024477661
2335,252130.97258446232
2336,304132.3262984799
2337,204205.76269740495
2338,272121.0241855897
2339,249071.64918647276
2340,372267.558766639
2341,221688.29727888387
2342,233027.59785956115
2343,230403.8159260351
2344,227944.8247622617
2345,261452.66355641454
2346,219732.2307190768
2347,200941.10851230222
2348,226613.58332692832
2349,156741.96252900205
2350,267946.37298946606
2351,253133.4978802877
2352,278655.83781069133
2353,250757.23190727012
2354,144271.71116176198
2355,163542.55515754365
2356,155772.34360576142
2357,212565.69104820793
2358,181466.4813205744
2359,153000.47834231105
2360,112771.20473330526
2361,127820.6514384677
2362,245864.44190593483
2363,127693.97444075116
2364,166979.2777869376
2365,233780.21464751693
2366,199442.52067037084
2367,234934.0409037886
2368,212963.92849419505
2369,235484.56020617
2370,172563.19741631715
2371,169013.97399923674
2372,197204.04395951141
2373,278921.96426099073
2374,309745.9097546332
2375,240491.80724162477
2376,259184.08335403918
2377,326878.033782968
2378,141901.11491079393
2379,200155.3448104473
2380,139831.9514247384
2381,154813.05632750373
2382,207308.63284838633
2383,221987.82973385227
2384,226292.7487381834
2385,143588.12709026397
2386,126248.22277297304
2387,131236.67566409602
2388,119495.02749017271
2389,131340.58543949688
2390,136795.35405758093
2391,128380.49009077266
2392,105002.48271157414
2393,163224.525033831
2394,129860.77550537321
2395,187060.83160219123
2396,154111.42406630717
2397,199618.2739493673
2398,117475.30235482244
2399,67713.78039965733
2400,64539.22309606173
2401,108498.80960133532
2402,116985.87987085918
2403,164139.06133781208
2404,139609.12120684565
2405,156650.15187884064
2406,130535.31888788582
2407,113628.07587950169
2408,130333.47633992397
2409,128098.36089484181
2410,213338.21542395593
2411,105319.73363647352
2412,145340.54697339455
2413,121217.96092965157
2414,134187.33591433903
2415,145662.7071731912
2416,120488.56830627231
2417,120088.47564668821
2418,119728.95432396398
2419,123291.79684167953
2420,122338.47234772852
2421,135091.47553486485
2422,104621.39186500233
2423,102399.25177626376
2424,163597.97822182107
2425,207029.90685107425
2426,115289.51433243042
2427,112739.22852028397
2428,191310.60752447153
2429,104506.07160713083
2430,121776.1679592218
2431,126066.24915029731
2432,128818.30554221424
2433,128577.6602335911
2434,125376.24089914418
2435,154220.939264389
2436,102996.41340780817
2437,103849.05376450217
2438,115447.43986516836
2439,113388.31726171005
2440,127450.10217455968
2441,111030.85448690306
2442,113776.35530247522
2443,131221.0003139931
2444,128641.60408102676
2445,87634.24639118403
2446,114319.5248233974
2447,184795.45375352536
2448,138963.7101295301
2449,104338.07191538699
2450,143417.9836246499
2451,133736.12743583164
2452,187359.87201740002
2453,94612.25877971896
2454,127504.80992913186
2455,119836.9605015322
2456,119224.55496375283
2457,115205.76865698001
2458,129342.77413718832
2459,96718.20982040797
2460,142332.5515595429
2461,112339.96480143823
2462,135192.1440762741
2463,118008.16436776772
2464,160048.19047377122
2465,130210.35809160327
2466,119298.92512682476
2467,160767.2002409749
2468,96039.31109723958
2469,102301.64607741188
2470,185960.0346069507
2471,215692.93442980575
2472,169783.39177031978
2473,111003.36925484102
2474,95553.92013730973
2475,224240.7675960475
2476,115247.1496281478
2477,112526.83467396563
2478,164489.56677873828
2479,110811.33002085246
2480,136381.7625870885
2481,116317.96570120771
2482,121284.5297835941
2483,108182.38600539588
2484,119059.82046485151
2485,112552.847120239
2486,151577.65843903908
2487,178440.26230155735
2488,171751.54998190023
2489,172248.4727286645
2490,152765.4798208072
2491,96471.3417720286
2492,184561.00212833553
2493,153454.93352693092
2494,153545.5800792236
2495,105264.56995257398
2496,240368.9009634249
2497,144465.2558711914
2498,103409.38974396893
2499,105118.14920488927
2500,120423.49907414618
2501,125288.42338407827
2502,146549.06514551584
2503,97422.90168778376
2504,192156.92520090923
2505,220699.48179188764
2506,283608.2530086363
2507,309018.0602161814
2508,283608.2530086363
2509,232732.83146297757
2510,250591.78023360777
2511,193806.94585468894
2512,205884.04848188654
2513,210258.34219000064
2514,262672.5834667976
2515,143038.73633049635
2516,157753.6979554845
2517,129204.98426388476
2518,135995.4960089025
2519,221662.10620450415
2520,203034.19248780035
2521,195303.67340574812
2522,218820.10492001547
2523,118077.14885355129
2524,131589.9369939301
2525,133682.6923466161
2526,133573.38502685277
2527,113452.28004675802
2528,117622.9422056195
2529,128188.81629986505
2530,119184.15496738981
2531,236674.94476979465
2532,228185.11108992287
2533,198769.08454673897
2534,241914.87304191565
2535,288581.49047627614
2536,251953.07290483918
2537,231646.28272784266
2538,187444.91981154506
2539,187074.14440260435
2540,194004.1099940769
2541,198430.63724220515
2542,157701.04842696118
2543,118614.49933008944
2544,115629.90280405186
2545,127545.98793635213
2546,142763.1293115652
2547,151379.44890460745
2548,161939.18356364057
2549,149628.81490330375
2550,761591.9836943771
2551,164082.013703244
2552,123299.66866189474
2553,94977.5056451754
2554,104913.65246025003
2555,114619.36165858917
2556,93309.3940895356
2557,99428.15953178471
2558,134419.15554485488
2559,123313.28746283439
2560,132774.5851219854
2561,132955.80620215196
2562,126705.77421957742
2563,137535.8098819415
2564,174210.8532242617
2565,127512.66832611022
2566,140260.32968214585
2567,114964.70448969798
2568,204414.76366940862
2569,188370.9176902812
2570,136440.5724359884
2571,171341.53916266325
2572,173442.54993227276
2573,223875.14558833095
2574,287794.48323948623
2575,129800.00460876942
2576,118854.8210594058
2577,127026.81752458257
2578,88969.14066361492
2579,68266.92214200633
2580,124672.64348853829
2581,120777.9830617951
2582,117596.611597841
2583,256310.9002732909
2584,168777.86156860468
2585,192456.8900124111
2586,222480.44849114504
2587,205590.49468181818
2588,133972.64778325075
2589,148262.90224001018
2590,226121.59884009464
2591,215553.52583580572
2592,226038.36717692544
2593,252126.70680029105
2594,176031.1918668385
2595,208408.7631054496
2596,296816.64905561105
2597,194394.86310530527
2598,245358.60436082853
2599,351912.01492589625
2600,152405.85555105982
2601,149409.48289204406
2602,99799.82922707757
2603,95408.4899534223
2604,92099.28915420003
2605,102073.64069228005
2606,143057.948102167
2607,169263.01447319088
2608,209472.49111149678
2609,146993.51436461636
2610,95840.66168026744
2611,133485.77373777336
2612,147648.12701679932
2613,109530.28477384889
2614,115326.48538476357
2615,138488.69854909615
2616,144188.7967248068
2617,187948.71667970798
2618,185359.9149633602
2619,212256.54080209672
2620,173958.65216859133
2621,177223.07012953778
2622,183674.83860472502
2623,257849.2318015665
2624,287024.8625600938
2625,292804.2634292009
2626,166348.48213231005
2627,182267.91163724833
2628,340597.7626697781
2629,400400.95374537
2630,322355.06483845523
2631,397641.25573637034
2632,338783.86088080885
2633,287965.54781049344
2634,359624.38352665055
2635,158308.7480770515
2636,193068.8691318375
2637,167709.11525608232
2638,243224.3831299338
2639,187227.87912038533
2640,139648.84404105414
2641,107462.23228950906
2642,186415.0387187567
2643,126096.98072793927
2644,146728.2188478549
2645,114291.94833976228
2646,110397.63756065333
2647,117737.91930564845
2648,145998.53652202486
2649,145330.27717839775
2650,139981.34987861884
2651,158022.60949435367
2652,364059.56810117856
2653,276703.44588918024
2654,251191.1091025816
2655,330129.79725168634
2656,309124.1562134463
2657,301798.03279073973
2658,274106.26791359414
2659,290118.99849850277
2660,313316.19138578814
2661,317524.1960309287
2662,312327.602296386
2663,283658.55112419534
2664,270237.76616167556
2665,311107.7276111789
2666,281561.5513086396
2667,178879.0994244505
2668,185670.02886846795
2669,181046.9016012246
2670,286006.99993187404
2671,185670.02886846795
2672,211948.7734726045
2673,219038.14012772424
2674,224228.0414137437
2675,181598.4936712854
2676,205770.47406221685
2677,198019.97729177497
2678,238320.3389658369
2679,267450.2200321659
2680,283892.76253969583
2681,355010.10665651294
2682,304991.84667022084
2683,381012.545067707
2684,295100.314438456
2685,308935.5453072285
2686,261952.84235364728
2687,285337.3606511365
2688,231734.31870551172
2689,212638.3892712352
2690,366059.64689445007
2691,185847.6327143712
2692,150463.85315785537
2693,206071.7429770088
2694,150391.60784403587
2695,199591.0825428629
2696,191991.8148437875
2697,183917.45702400125
2698,173680.38433954696
2699,176076.8772206351
2700,162768.50043237203
2701,152471.03294539216
2702,120869.20494296993
2703,159601.23961428285
2704,153702.74353009823
2705,112733.09911086157
2706,109220.41687008248
2707,115810.96146497766
2708,115097.40176642622
2709,100092.25261881229
2710,118301.70592023984
2711,311020.178279165
2712,363868.3290370923
2713,201260.18676674206
2714,162887.53837028437
2715,167140.39142541657
2716,154803.29118403269
2717,191643.47255043668
2718,248920.78862759832
2719,133003.75368583153
2720,163863.83605038535
2721,126585.2574119911
2722,147888.77324642768
2723,157035.132677054
2724,108933.39966409415
2725,116965.70698634388
2726,126823.38785014999
2727,194960.17368581446
2728,169203.29903427023
2729,138648.7443504575
2730,125237.79926801869
2731,106811.647159463
2732,114664.21529892228
2733,163073.6636082161
2734,147149.7360277866
2735,118164.24809533382
