Id,Probability
569,0.4177343533904234
570,0.0474506566315035
571,0.09983701680759369
572,0.025162915077459137
573,0.026129400700995942
574,0.05533748408424931
575,0.0750504669471446
576,0.011981395559545211
577,0.056946202900371154
578,0.018057628024708137
579,0.09377416418701735
580,0.012491483595249486
581,0.019998536960899545
582,0.022286008417333858
583,0.01091551278725384
584,0.023993055798349983
585,0.033475506733202966
586,0.01079303469209538
587,0.01715441960511205
588,0.07226412583024108
589,0.022364499176744556
590,0.017146771778713252
591,0.1163636176398899
592,0.020156548843668763
593,0.022876408173776848
594,0.014272910339704657
595,0.17153729594344927
596,0.014587860121040108
597,0.020008513697430546
598,0.01948403753012769
599,0.03267337817167529
600,0.013670367291053264
601,0.011003433406992093
602,0.04209980503719931
603,0.02196942797388914
604,0.022006075068880547
605,0.11075648799203681
606,0.019873602976409138
607,0.09179926758540252
608,0.039339450823190215
609,0.3348503516219101
610,0.027078532143415456
611,0.051004876928811435
612,0.00856512253781385
613,0.013203727471033927
614,0.028375213789857627
615,0.019982124706901673
616,0.011029285727360998
617,0.08075624176165287
618,0.019374426745590128
619,0.018441016990795457
620,0.022646868157573496
621,0.011981395559545211
622,0.03580828078376485
623,0.015490918552779443
624,0.046450557562662406
625,0.08749810801671315
626,0.41197071324758705
627,0.09187725578008832
628,0.024737816069318262
629,0.013496019467454393
630,0.08394437084115017
631,0.013662724460242064
632,0.02372032453748322
633,0.008901144715916479
634,0.03226269796937617
635,0.08291601450922917
636,0.00856512253781385
637,0.013473615124909369
638,0.0242191606537207
639,0.07405266305461458
640,0.010191659862762482
641,0.011271611120929639
642,0.344180472469772
643,0.1031311267313629
644,0.5465720864118395
645,0.07769931474013438
646,0.24336050369527387
647,0.012671134087617825
648,0.09769153591969795
649,0.010715991839092099
650,0.015396744711061724
651,0.30467711223719196
652,0.02110805815861285
653,0.03181736328777748
654,0.48174977979787525
655,0.02035384036495915
656,0.027229673071012643
657,0.014152843613816649
658,0.012166490467530476
659,0.08897629305802007
660,0.10934595183478082
661,0.03196521111596462
662,0.24174262152930326
663,0.08476312286147852
664,0.11177845269564772
665,0.43507983489545365
666,0.009082050404657588
667,0.024943321759374724
668,0.08851042934536826
669,0.4323115544689128
670,0.04278184787766587
671,0.011409988271069501
672,0.0801416581532369
673,0.04017964963013829
674,0.00919695394026487
675,0.329830435899097
676,0.15098894239243266
677,0.03299058392614115
678,0.029119667770958924
679,0.04078021929080279
680,0.18459765766815556
681,0.03611698217612943
682,0.02425110950192498
683,0.07547725621021552
684,0.01588714721799232
685,0.1028149182239166
686,0.009004990319035937
687,0.01211510435676672
688,0.009734096399909723
689,0.09073420548039321
690,0.026928503581854217
691,0.04855811919317492
692,0.358636931643081
693,0.028510514588305426
694,0.03610390425120905
695,0.04460518977196102
696,0.02387004676163169
697,0.008316688468139958
698,0.024300465614394084
699,0.20310590986031554
700,0.01650731039747603
701,0.01081216917180321
702,0.21373081541115918
703,0.08791657423608198
704,0.4553530695543172
705,0.03223180745869048
706,0.013352884489369105
707,0.029840575761895555
708,0.014640030556534442
709,0.014998704415653185
710,0.0123261220472539
711,0.034560097997900656
712,0.09727642900245606
713,0.029383740158803275
714,0.013441829739377045
715,0.017334412090297385
716,0.3559701834252197
717,0.010653215225868477
718,0.033169735373261414
719,0.029850703635445647
720,0.010063495331464252
721,0.01174601044917213
722,0.024943321759374724
723,0.07717590223402969
724,0.01866347512342615
725,0.21288712589835884
726,0.026145539570007002
727,0.021553921809520683
728,0.029539671868169144
729,0.06901003783858878
730,0.48955408549202095
731,0.026055344949576703
732,0.03235582223981962
733,0.012142673364696868
734,0.021117574331115115
735,0.1358591285409964
736,0.03336761358435432
737,0.052470226412210184
738,0.0892193488593099
739,0.019535088344630785
740,0.010397206596643411
741,0.023696162739980535
742,0.020939628923216564
743,0.04919436908267032
744,0.025225520818849635
745,0.01398599792437591
746,0.05033420445793372
747,0.010207917357453205
748,0.03475337600513022
749,0.031048359097139384
750,0.06280961179850295
751,0.15091054495806527
752,0.009765375194192388
753,0.013470847811570938
754,0.00856512253781385
755,0.03159583527388128
756,0.01430932218787333
757,0.057543581096343666
758,0.012688168155507587
759,0.018299279285519
760,0.02035384036495915
761,0.012477972453413425
762,0.033993259034438304
763,0.10734348890638934
764,0.012408211421495039
765,0.03247934925036812
766,0.080118449525967
767,0.010538417662751482
768,0.07900085777205965
769,0.0226874837951919
770,0.12488348547010256
771,0.014441521479030998
772,0.13626523053227077
773,0.0880720634875312
774,0.020939628923216564
775,0.061888852367939305
776,0.01997790500187962
777,0.09454574814406493
778,0.02035384036495915
779,0.02110805815861285
780,0.31634078694087886
781,0.10788099857374737
782,0.027197729273390547
783,0.0221990722666888
784,0.05827764162611865
785,0.023824730108289886
786,0.1076059893448256
787,0.04351307686091444
788,0.031676093846254284
789,0.10014608390144668
790,0.14950536804073483
791,0.029383740158803275
792,0.33631292272291846
793,0.13376058655935574
794,0.024019327220029932
795,0.3328461113964327
796,0.009461397471688475
797,0.0841170502425696
798,0.016848978488292497
799,0.22359373740729885
800,0.022758600616146273
801,0.014288133143084285
802,0.019374426745590128
803,0.05173839422556825
804,0.02399039689358242
805,0.23175710956249812
806,0.024350892343176344
807,0.009434330077450937
808,0.09415321482810536
809,0.033903608464805515
810,0.04297216944635261
811,0.049906584151590314
812,0.03778130596133705
813,0.024357691653646974
814,0.01966002232912119
815,0.12689914004729066
816,0.03188029342745336
817,0.008720197095633394
818,0.01986033728073477
819,0.010979143495665663
820,0.05779328589591356
821,0.020416442656105427
822,0.16382726224281022
823,0.009618633613519995
824,0.020416442656105427
825,0.02035384036495915
826,0.025571383950342426
827,0.04858788036465116
828,0.02514232506552767
829,0.021654547576922634
830,0.022465682641344284
831,0.15577384959486207
832,0.02657425244682411
833,0.09914332506215895
834,0.015195203231046728
835,0.056558440329244376
836,0.026412651038836256
837,0.14183160263449826
838,0.023696162739980535
839,0.0884901090290513
840,0.32825076185983326
841,0.09146189928437273
842,0.05553958561633042
843,0.13183439812054812
844,0.039580167484419476
845,0.5264716032857961
846,0.532286115562248
847,0.014545982551501824
848,0.009253424388709828
849,0.14681999651029742
850,0.02404996785287567
851,0.05831967244139509
852,0.010887419004438703
853,0.08412995490712527
854,0.023696162739980535
855,0.008652710646242586
856,0.03462596755092236
857,0.024166142427768055
858,0.033321375626556994
859,0.009634827964622648
860,0.049010093629986276
861,0.3120320764681103
862,0.009163442277301842
863,0.018278647326499076
864,0.02110805815861285
865,0.01583242530037522
866,0.013915065261107303
867,0.011805207571850867
868,0.08130561301091968
869,0.04996629081173003
870,0.008652710646242586
871,0.014139656116462344
872,0.056919280000647256
873,0.01062099962117748
874,0.010237417059657633
875,0.009675104061964951
876,0.02532929604198793
877,0.015751616438458602
878,0.02996657957859968
879,0.008578986029525323
880,0.022952500422003152
881,0.01981059555738742
882,0.0818624236407711
883,0.09480871948349259
884,0.0559530155507742
885,0.008316688468139958
886,0.02713411485072003
887,0.07827810340330442
888,0.42145315783236237
889,0.04168874370036753
890,0.045751137888651476
891,0.011503806491603574
892,0.018278647326499076
893,0.47804814784229366
894,0.5896546608397372
895,0.02643790766462078
896,0.02646986734313083
897,0.018299279285519
898,0.009151508040861022
899,0.020579400116851505
900,0.010101397372295016
901,0.040414725565059026
902,0.03180577488369886
903,0.017509332761542908
904,0.01082654635505841
905,0.012616768327094907
906,0.023465620177901863
907,0.10830717290400846
908,0.16812404823077143
909,0.059567970124385985
910,0.021391566112308143
911,0.02546026059948329
912,0.04352358706173854
913,0.009057359410432609
914,0.019873602976409138
915,0.0394342528781182
916,0.023696162739980535
917,0.02522270832373664
918,0.01356288045190771
919,0.023022253074660527
920,0.025860764669808085
921,0.06729701822025493
922,0.08342888830675457
923,0.09841775190605676
924,0.020579400116851505
925,0.021687703943979928
926,0.06417335765776325
927,0.07127451782967938
928,0.02436927856331792
929,0.03303037632762547
930,0.18728174566353653
931,0.2875202824365736
932,0.027218872982420067
933,0.02415256989263307
934,0.04131767150284465
935,0.009163442277301842
936,0.00856512253781385
937,0.01201576577350697
938,0.02305423858237104
939,0.03819202575401063
940,0.00965902638398301
941,0.08856638514401598
942,0.00856512253781385
943,0.05865238670337665
944,0.1688305966518787
945,0.022153723807741645
946,0.025162802258875384
947,0.044769416794987076
948,0.024565793650823495
949,0.018382949351969557
950,0.024787889199586518
951,0.008316688468139958
952,0.09854602421523369
953,0.08045895289069184
954,0.01034098387646502
955,0.13576400832483357
956,0.048597287180937226
957,0.02281283697731592
958,0.026607065741812812
959,0.018905469891286966
960,0.013220393215100028
961,0.012012367120346285
962,0.016613800992670014
963,0.010223875467453477
964,0.02465378933467944
965,0.028005818977318558
966,0.029956704650040966
967,0.056010412851408994
968,0.05699310045695459
969,0.21606903266308208
970,0.2501751141431937
971,0.013053157511413286
972,0.3086765510334257
973,0.023551384189169654
974,0.048276513732486315
975,0.013107692619310066
976,0.020810874136364427
977,0.0823804901194035
978,0.056461321202278994
979,0.04269132113954496
980,0.6473227370163227
981,0.00940963908322596
982,0.012649877023860478
983,0.01627394779092099
984,0.01209829012196548
985,0.029150886580792235
986,0.23990225794570358
987,0.012670508982880403
988,0.016536789415488484
989,0.02096437336653263
990,0.026004278547429243
991,0.021394075402448948
992,0.008901144715916479
993,0.019873602976409138
994,0.024208924154640505
995,0.010304518429826798
996,0.3260860155301194
997,0.010395191815764055
998,0.028620351603961085
999,0.018067610731951143
1000,0.015383547878765896
1001,0.00856512253781385
1002,0.06589740239643287
1003,0.02300343990455008
1004,0.01890958575047732
1005,0.0700208248581329
1006,0.03748883093402227
1007,0.047752244436520805
1008,0.010061184418540783
1009,0.01866347512342615
1010,0.020374472323979077
1011,0.013345966168243715
1012,0.023803438455124223
1013,0.024066026927141833
1014,0.09080392529958743
1015,0.014457774665376264
1016,0.13817123026434858
1017,0.009749008495390994
1018,0.3710019883143491
1019,0.023989211115068142
1020,0.00856512253781385
1021,0.021345738935169178
1022,0.0463037886895914
1023,0.020439336462077316
1024,0.19821762464417608
1025,0.022286008417333858
1026,0.01670759518822098
1027,0.02686148307971
1028,0.020416442656105427
1029,0.00856512253781385
1030,0.016004692630370625
1031,0.018057628024708137
1032,0.08901820855445779
1033,0.012853186977954211
1034,0.0417686603020697
1035,0.008316688468139958
1036,0.021545476021934573
1037,0.01980485218230545
1038,0.010979143495665663
1039,0.012158746030657745
1040,0.008316688468139958
1041,0.09714274855615151
1042,0.2615923654593586
1043,0.024304895293432015
1044,0.03819992266044551
1045,0.028781820856526086
1046,0.01981059555738742
1047,0.02228482537061556
1048,0.03043384994794752
1049,0.021545476021934573
1050,0.021948796014869217
1051,0.014815496330880718
1052,0.05109996775962554
1053,0.14126452131718858
1054,0.010651153734198743
1055,0.08614838842606856
1056,0.01034098387646502
1057,0.01133945558509472
1058,0.023696162739980535
1059,0.10376965791971
1060,0.040708618651428954
1061,0.13060704698938308
1062,0.06391177259522998
1063,0.01528474489991737
1064,0.0285649881384749
1065,0.09769895831898731
1066,0.04838599140085455
1067,0.0321757239919396
1068,0.009975119498272268
1069,0.024565793650823495
1070,0.015162266804758906
1071,0.020416442656105427
1072,0.08078864210234524
1073,0.33399668808733696
1074,0.021886021596435552
1075,0.021168250071855535
1076,0.0834003901710163
1077,0.042793519476849194
1078,0.015601970003495655
1079,0.10289298487213308
1080,0.030820951616857318
1081,0.04374663791359552
1082,0.1289308855538169
1083,0.021493858388557916
1084,0.04944458176916726
1085,0.026941928998757025
1086,0.010304518429826798
1087,0.028839320784892764
1088,0.0834003901710163
1089,0.36842674739641457
1090,0.01354888571300733
1091,0.018299279285519
1092,0.013832041645557023
1093,0.0997225842927271
1094,0.020579400116851505
1095,0.1296027631856907
1096,0.080118449525967
1097,0.05562832809966708
1098,0.09996346687093956
1099,0.10093520948815411
1100,0.04967848221755079
1101,0.024797124458963506
1102,0.020893900624894213
1103,0.030250873865054505
1104,0.009057359410432609
1105,0.027192974696097827
1106,0.061207852946163085
1107,0.02405124431445562
1108,0.11014842409314436
1109,0.08554142837599758
1110,0.021387678896739516
1111,0.02047020069530258
1112,0.01986113331298341
1113,0.02169294890049701
1114,0.029636333070974002
1115,0.017087277519668924
1116,0.02061436079614855
1117,0.05987029475546781
1118,0.18364369161828356
1119,0.01866347512342615
1120,0.025363102669701106
1121,0.03565208718807041
1122,0.012408211421495039
1123,0.020416442656105427
1124,0.1277601772277007
1125,0.01831146381748657
1126,0.09470728712653728
1127,0.013981313214008004
1128,0.24401138596915112
1129,0.02176148123010983
1130,0.025963946811339577
1131,0.018735054479151615
1132,0.4766480600503623
1133,0.014672330459063179
1134,0.09269903579376854
1135,0.23628712997824772
1136,0.047331412208615795
1137,0.008827420099199216
1138,0.01981059555738742
1139,0.026985451638151248
1140,0.022174410511373206
1141,0.023696162739980535
1142,0.020120876902888198
1143,0.10900250734317432
1144,0.30450891212880776
1145,0.03757476920573748
1146,0.027054223671182237
1147,0.06119433898546432
1148,0.022009915335383164
1149,0.031865735480084846
1150,0.021082265887406814
1151,0.02176148123010983
1152,0.07314270528355084
1153,0.009253424388709828
1154,0.02196942797388914
1155,0.08135884034050611
1156,0.01981059555738742
1157,0.4833561771879785
1158,0.5365696652054395
1159,0.04727375456650364
1160,0.01840358131098948
1161,0.2246653651405987
1162,0.04634863029322055
1163,0.03875601562027143
1164,0.057535249852046055
1165,0.09329635351014867
1166,0.03004990064845301
1167,0.4147786212527472
1168,0.018057628024708137
1169,0.035887382988145144
1170,0.02583144087718812
1171,0.41836609809720615
1172,0.023877976683419934
1173,0.020601712255528353
1174,0.025722123118937495
1175,0.05748171921586135
1176,0.3585085777581832
1177,0.5380188411868966
1178,0.25582700786854096
1179,0.02645524060179249
1180,0.12009254400222721
1181,0.4722045471741872
1182,0.033395303332545936
1183,0.04551959536740892
1184,0.24192199956537075
1185,0.031319270158274036
1186,0.09052943249080078
1187,0.09454892714188746
1188,0.4933233032855913
1189,0.0673054336411121
1190,0.01062099962117748
1191,0.35479414652948243
1192,0.010987175912301372
1193,0.4874037295480579
1194,0.03940689522927913
1195,0.08636674842309455
1196,0.010653215225868477
1197,0.010651153734198743
1198,0.013580816039070607
1199,0.06643942865994168
1200,0.0769713211754033
1201,0.05748493987153067
1202,0.011631565248403978
1203,0.00872796047887808
1204,0.00856512253781385
1205,0.024059995996710107
1206,0.011078457302675504
1207,0.4856775078999993
1208,0.04593769604675236
1209,0.08412995490712527
1210,0.02055876815783158
1211,0.08209928952310727
1212,0.09399726992094962
1213,0.00872796047887808
1214,0.008901144715916479
1215,0.6119827081648637
1216,0.019483101087227634
1217,0.07151600207059212
1218,0.009319656971817974
1219,0.12220258693007424
1220,0.01852982463441648
1221,0.05955319244917682
1222,0.057337255275133725
1223,0.19465626089914626
1224,0.01037996966098947
1225,0.08202060675188005
1226,0.015424564366144273
1227,0.011145331597507099
1228,0.045052052915447574
1229,0.3184136542469952
1230,0.45538182161729923
1231,0.01618375526804374
1232,0.11846508418139438
1233,0.022174355766761567
1234,0.6243335437562347
1235,0.7523908328202823
1236,0.0124160552995097
1237,0.08094682521345418
1238,0.37970410141558497
1239,0.07214182916979042
1240,0.02547699704521224
1241,0.00856512253781385
1242,0.038144053804093726
1243,0.022934862963374117
1244,0.024061840402297575
1245,0.045083831404282945
1246,0.1099808801702032
1247,0.02715547011445148
1248,0.011803387405245705
1249,0.13250544073688272
1250,0.014494861559983164
